crew_row_id,movie_id,person_id,person_name,job,department
6342,899112,76927,Tommy Wirkola,Director,Directing
6343,899112,63453,Pat Casey,Writer,Writing
6344,899112,63449,Josh Miller,Writer,Writing
6345,38745,65630,Rob Letterman,Director,Directing
6346,38745,12083,Joe Stillman,Screenplay,Writing
6347,38745,52934,Nicholas Stoller,Screenplay,Writing
6348,1262,12995,Marc Forster,Director,Directing
6349,1262,23539,Zach Helm,Writer,Writing
6350,504,6884,Patty Jenkins,Director,Directing
6351,504,6884,Patty Jenkins,Writer,Writing
6352,926,15002,Dean Parisot,Director,Directing
6353,926,15003,David Howard,Screenplay,Writing
6354,926,41386,Robert Gordon,Screenplay,Writing
6355,38321,116357,Scott Stewart,Director,Directing
6356,38321,1014988,Min-Woo Hyung,Writer,Writing
6357,38321,120119,Cory Goodman,Writer,Writing
6358,840430,13235,Alexander Payne,Director,Directing
6359,840430,1224468,David Hemingson,Writer,Writing
6360,294963,1018106,S. Craig Zahler,Director,Directing
6361,294963,1018106,S. Craig Zahler,Writer,Writing
6362,11460,5140,Wes Craven,Director,Directing
6363,11460,20977,Carl Ellsworth,Screenplay,Writing
6364,82703,186402,Craig Wright,Screenplay,Writing
6365,82703,18898,Rob Minkoff,Director,Directing
6366,4970,2406,Mathieu Kassovitz,Director,Directing
6367,4970,19656,Sebastian Gutierrez,Writer,Writing
6368,365942,36804,Peter Chelsom,Director,Directing
6369,365942,34050,Allan Loeb,Screenplay,Writing
6370,228165,217174,Paul Tibbitt,Director,Directing
6371,228165,64151,Mike Mitchell,Director,Directing
6372,228165,57743,Glenn Berger,Screenplay,Writing
6373,228165,57744,Jonathan Aibel,Screenplay,Writing
6374,36593,13426,Peter Segal,Director,Directing
6375,36593,12991,Pat Proft,Writer,Writing
6376,36593,12987,David Zucker,Writer,Writing
6377,36593,13429,Robert LoCash,Writer,Writing
6378,552178,16863,Todd Haynes,Director,Directing
6379,552178,2142007,Mario Correa,Writer,Writing
6380,552178,36603,Matthew Michael Carnahan,Writer,Writing
6381,3563,17494,Dennis Dugan,Director,Directing
6382,3563,9644,Barry Fanaro,Screenplay,Writing
6383,3563,13235,Alexander Payne,Screenplay,Writing
6384,3563,4948,Jim Taylor,Screenplay,Writing
6385,12159,9198,Vincent Ward,Director,Directing
6386,12159,5144,Ronald Bass,Screenplay,Writing
6387,10996,18898,Rob Minkoff,Director,Directing
6388,10996,3431,Bruce Joel Rubin,Screenplay,Writing
6389,387,5231,Wolfgang Petersen,Director,Directing
6390,387,5231,Wolfgang Petersen,Screenplay,Writing
6391,387,14776,Dean Riesner,Screenplay,Writing
6392,2022,32593,Steven Brill,Director,Directing
6393,2022,56728,Tim Herlihy,Screenplay,Writing
6394,747188,5655,Wes Anderson,Screenplay,Writing
6395,747188,5655,Wes Anderson,Director,Directing
6396,9493,8858,Ivan Reitman,Director,Directing
6397,9493,21075,William Davies,Screenplay,Writing
6398,9493,57341,William Osborne,Screenplay,Writing
6399,9493,14711,Timothy Harris,Screenplay,Writing
6400,9493,14710,Herschel Weingrod,Screenplay,Writing
6401,8536,10586,Richard Lester,Director,Directing
6402,8536,3083,Mario Puzo,Screenplay,Writing
6403,8536,6728,David Newman,Screenplay,Writing
6404,8536,55279,Leslie Newman,Screenplay,Writing
6405,290512,357,Hany Abu-Assad,Director,Directing
6406,290512,225499,J. Mills Goodloe,Writer,Writing
6407,290512,3288,Chris Weitz,Screenplay,Writing
6408,422,4415,Federico Fellini,Screenplay,Writing
6409,422,5678,Brunello Rondi,Screenplay,Writing
6410,422,5396,Tullio Pinelli,Screenplay,Writing
6411,422,4415,Federico Fellini,Director,Directing
6412,422,5397,Ennio Flaiano,Screenplay,Writing
6413,625568,20977,Carl Ellsworth,Screenplay,Writing
6414,625568,126910,Derrick Borte,Director,Directing
6415,303991,69371,Jean-Marc Vallée,Director,Directing
6416,303991,1408804,Bryan Sipe,Screenplay,Writing
6417,9384,57130,Todd Phillips,Director,Directing
6418,9384,6112,John O'Brien,Screenplay,Writing
6419,9384,57130,Todd Phillips,Screenplay,Writing
6420,9384,57538,Scot Armstrong,Screenplay,Writing
6421,548,7449,Shinobu Hashimoto,Screenplay,Writing
6422,548,5026,Akira Kurosawa,Screenplay,Writing
6423,548,5026,Akira Kurosawa,Director,Directing
6424,267193,18865,Louis Leterrier,Director,Directing
6425,267193,6730,Sacha Baron Cohen,Screenplay,Writing
6426,267193,567562,Phil Johnston,Screenplay,Writing
6427,267193,6732,Peter Baynham,Screenplay,Writing
6428,522,510,Tim Burton,Director,Directing
6429,522,7131,Larry Karaszewski,Writer,Writing
6430,522,7130,Scott Alexander,Writer,Writing
6431,79,607,Zhang Yimou,Director,Directing
6432,79,2150045,Feng Li,Writer,Writing
6433,79,607,Zhang Yimou,Writer,Writing
6434,79,1335,Wang Bin,Writer,Writing
6435,277217,65310,Kenny Ortega,Director,Directing
6436,277217,41698,Josann McGibbon,Writer,Writing
6437,277217,41697,Sara Parriott,Writer,Writing
6438,1106739,3021451,Jonathan A. Abrams,Writer,Writing
6439,1106739,190,Clint Eastwood,Director,Directing
6440,332210,8010,Doug Sweetland,Director,Directing
6441,332210,52934,Nicholas Stoller,Director,Directing
6442,332210,52934,Nicholas Stoller,Writer,Writing
6443,11978,66121,George Tillman Jr.,Director,Directing
6444,11978,69144,Scott Marshall Smith,Screenplay,Writing
6445,648579,1219572,Kevin Etten,Writer,Writing
6446,648579,1211000,Tom Gormican,Writer,Writing
6447,648579,1211000,Tom Gormican,Director,Directing
6448,384680,65167,Scott Cooper,Director,Directing
6449,384680,65167,Scott Cooper,Screenplay,Writing
6450,1398,8452,Andrei Tarkovsky,Director,Directing
6451,1398,150634,Arkadiy Strugatskiy,Writer,Writing
6452,1398,8452,Andrei Tarkovsky,Screenplay,Writing
6453,1398,150635,Boris Strugatskiy,Writer,Writing
6454,581600,36602,Peter Berg,Director,Directing
6455,581600,4723,Brian Helgeland,Screenplay,Writing
6456,581600,67976,Sean O'Keefe,Screenplay,Writing
6457,9397,8858,Ivan Reitman,Director,Directing
6458,9397,51346,Don Jakoby,Screenplay,Writing
6459,9397,47051,David Weissman,Screenplay,Writing
6460,9397,47050,David Diamond,Screenplay,Writing
6461,12242,71849,Lynne Southerland,Director,Directing
6462,12242,58829,Darrell Rooney,Director,Directing
6463,12242,12061,Roger S.H. Schulman,Screenplay,Writing
6464,12242,71486,Michael Lucker,Screenplay,Writing
6465,12242,71487,Chris Parker,Screenplay,Writing
6466,10950,16853,Jessie Nelson,Screenplay,Writing
6467,10950,16853,Jessie Nelson,Director,Directing
6468,10950,67751,Kristine Johnson,Screenplay,Writing
6469,663712,933176,Damien Leone,Director,Directing
6470,663712,933176,Damien Leone,Writer,Writing
6471,87818,32593,Steven Brill,Director,Directing
6472,87818,9281,Elizabeth Banks,Director,Directing
6473,87818,52112,Steve Carr,Director,Directing
6474,87818,938681,James Duffy,Director,Directing
6475,87818,2171,Griffin Dunne,Director,Directing
6476,87818,7396,Peter Farrelly,Director,Directing
6477,87818,938682,Patrik Forsberg,Director,Directing
6478,87818,15218,James Gunn,Director,Directing
6479,87818,938683,Will Carlough,Writer,Writing
6480,87818,938682,Patrik Forsberg,Writer,Writing
6481,87818,938684,Matt Portenoy,Writer,Writing
6482,87818,82482,Greg Pritikin,Writer,Writing
6483,87818,935467,Jeremy Sosenko,Writer,Writing
6484,87818,205158,Rocky Russo,Writer,Writing
6485,87818,11091,Brett Ratner,Director,Directing
6486,87818,32907,Nick Swardson,Writer,Writing
6487,87818,60663,Ricky Blitt,Writer,Writing
6488,87818,1579627,Bill O'Malley,Writer,Writing
6489,87818,1579630,Will Graham,Director,Directing
6490,87818,1579630,Will Graham,Writer,Writing
6491,87818,1346442,Jack Kukoda,Writer,Writing
6492,87818,1579631,Claes Kjellstrom,Writer,Writing
6493,87818,1579632,Jonas Wittenmark,Writer,Writing
6494,87818,1579634,Tobias Carlson,Writer,Writing
6495,87818,1579636,Elizabeth Shapiro,Writer,Writing
6496,87818,11046,Olle Sarri,Writer,Writing
6497,87818,1494658,Jacob Fleisher,Writer,Writing
6498,87818,15218,James Gunn,Writer,Writing
6499,87818,1272994,Jonathan van Tulleken,Director,Directing
6500,87818,1272994,Jonathan van Tulleken,Writer,Writing
6501,87818,141825,Rusty Cundieff,Director,Directing
6502,473,6431,Darren Aronofsky,Director,Directing
6503,473,6431,Darren Aronofsky,Writer,Writing
6504,483906,71329,Jonas Åkerlund,Director,Directing
6505,483906,86446,Jayson Rothwell,Screenplay,Writing
6506,428449,592493,David Lowery,Director,Directing
6507,428449,592493,David Lowery,Writer,Writing
6508,6950,873,Robert Roy Pool,Screenplay,Writing
6509,6950,53004,Laurence Dworet,Screenplay,Writing
6510,6950,5231,Wolfgang Petersen,Director,Directing
6511,783,4786,Richard Attenborough,Director,Directing
6512,783,11845,John Briley,Writer,Writing
6513,968051,1607672,Michael Chaves,Director,Directing
6514,968051,1327476,Akela Cooper,Screenplay,Writing
6515,968051,1247264,Ian B. Goldberg,Screenplay,Writing
6516,968051,1661846,Richard Naing,Screenplay,Writing
6517,37472,3054450,Choi Hiu-Yan,Writer,Writing
6518,37472,63571,Wilson Yip,Director,Directing
6519,37472,77703,Edmond Wong Chi-Mun,Screenplay,Writing
6520,37472,1536908,Chan Tai-Lee,Writer,Writing
6521,8856,16513,John G. Avildsen,Director,Directing
6522,8856,61,Robert Mark Kamen,Writer,Writing
6523,667,10076,Lewis Gilbert,Director,Directing
6524,667,1299,Roald Dahl,Screenplay,Writing
6525,667,10077,Harold Jack Bloom,Writer,Writing
6526,41216,15217,Zack Snyder,Director,Directing
6527,41216,20457,John Orloff,Screenplay,Writing
6528,41216,136130,Emil Stern,Screenplay,Writing
6529,522212,1144604,Destin Daniel Cretton,Director,Directing
6530,522212,1144604,Destin Daniel Cretton,Screenplay,Writing
6531,522212,1629671,Andrew Lanham,Screenplay,Writing
6532,8456,55077,Chris Hauty,Screenplay,Writing
6533,8456,55075,Jeff Wadlow,Director,Directing
6534,837,224,David Cronenberg,Writer,Writing
6535,837,224,David Cronenberg,Director,Directing
6536,481084,12080,Conrad Vernon,Director,Directing
6537,481084,142587,Greg Tiernan,Director,Directing
6538,481084,99363,Matt Lieberman,Screenplay,Writing
6539,481084,34892,Pamela Pettler,Screenplay,Writing
6540,134411,76422,Ric Roman Waugh,Director,Directing
6541,134411,76422,Ric Roman Waugh,Screenplay,Writing
6542,134411,66721,Justin Haythe,Screenplay,Writing
6543,110420,81718,Mamoru Hosoda,Director,Directing
6544,110420,81721,Satoko Okudera,Screenplay,Writing
6545,110420,81718,Mamoru Hosoda,Screenplay,Writing
6546,8872,58448,Penelope Spheeris,Director,Directing
6547,8872,56156,Bonnie Turner,Screenplay,Writing
6548,8872,12073,Mike Myers,Screenplay,Writing
6549,8872,56157,Terry Turner,Screenplay,Writing
6550,401469,1194205,Gillian Flynn,Screenplay,Writing
6551,401469,72757,Steve McQueen,Screenplay,Writing
6552,401469,72757,Steve McQueen,Director,Directing
6553,87492,68928,E. Max Frye,Writer,Writing
6554,87492,5345,Bennett Miller,Director,Directing
6555,87492,5346,Dan Futterman,Writer,Writing
6556,42188,57446,Mark Romanek,Director,Directing
6557,42188,2036,Alex Garland,Screenplay,Writing
6558,642,9577,George Roy Hill,Director,Directing
6559,642,348,William Goldman,Writer,Writing
6560,763285,1223887,Chris Fedak,Screenplay,Writing
6561,763285,865,Michael Bay,Director,Directing
6562,11969,16566,George P. Cosmatos,Director,Directing
6563,11969,7781,Kevin Jarre,Writer,Writing
6564,80035,62854,Akiva Schaffer,Director,Directing
6565,80035,89027,Jared Stern,Writer,Writing
6566,80035,19274,Seth Rogen,Writer,Writing
6567,80035,54734,Evan Goldberg,Writer,Writing
6568,9600,58143,Darryl Quarles,Screenplay,Writing
6569,9600,58144,Don Rhymer,Screenplay,Writing
6570,9600,1215,Raja Gosnell,Director,Directing
6571,832,68,Fritz Lang,Director,Directing
6572,832,68,Fritz Lang,Screenplay,Writing
6573,832,157,Thea von Harbou,Screenplay,Writing
6574,11459,64151,Mike Mitchell,Director,Directing
6575,11459,69509,Paul Hernandez,Writer,Writing
6576,11459,68700,Bob Schooley,Writer,Writing
6577,11459,68699,Mark McCorkle,Writer,Writing
6578,11459,57743,Glenn Berger,Writer,Writing
6579,11459,57744,Jonathan Aibel,Writer,Writing
6580,12102,6729,Robert Benton,Director,Directing
6581,12102,6729,Robert Benton,Screenplay,Writing
6582,6278,12523,Rob Bowman,Director,Directing
6583,6278,1196741,Gregg Chabot,Writer,Writing
6584,6278,29606,Matt Greenberg,Screenplay,Writing
6585,304410,1526756,Victoria Bedos,Screenplay,Writing
6586,304410,85340,Éric Lartigau,Director,Directing
6587,304410,19074,Stanislas Carré de Malberg,Screenplay,Writing
6588,10320,26875,Hideo Nakata,Director,Directing
6589,10320,15244,Ehren Kruger,Screenplay,Writing
6590,901,147963,Harry Crocker,Screenplay,Writing
6591,901,13848,Charlie Chaplin,Screenplay,Writing
6592,901,13848,Charlie Chaplin,Director,Directing
6593,901,1358394,Harry Carr,Screenplay,Writing
6594,9595,12936,Jim Abrahams,Director,Directing
6595,9595,12991,Pat Proft,Writer,Writing
6596,9595,12936,Jim Abrahams,Writer,Writing
6597,9494,57434,Amy Heckerling,Director,Directing
6598,9494,57434,Amy Heckerling,Writer,Writing
6599,8814,10765,Andrzej Bartkowiak,Director,Directing
6600,8814,57264,David Callaham,Screenplay,Writing
6601,8814,17880,Wesley Strick,Screenplay,Writing
6602,282984,1243,Woody Allen,Writer,Writing
6603,282984,1243,Woody Allen,Director,Directing
6604,15370,78373,Reiko Yoshida,Screenplay,Writing
6605,15370,78173,Hiroyuki Morita,Director,Directing
6606,8202,54025,Karyn Kusama,Director,Directing
6607,8202,54048,Matt Manfredi,Screenplay,Writing
6608,8202,54047,Phil Hay,Screenplay,Writing
6609,11199,68574,Brad Copeland,Screenplay,Writing
6610,11199,68573,Walt Becker,Director,Directing
6611,653,9076,F. W. Murnau,Director,Directing
6612,653,9833,Henrik Galeen,Screenplay,Writing
6613,804150,9281,Elizabeth Banks,Director,Directing
6614,804150,1906002,Jimmy Warden,Writer,Writing
6615,43923,53069,Anna Boden,Director,Directing
6616,43923,53068,Ryan Fleck,Director,Directing
6617,43923,53068,Ryan Fleck,Screenplay,Writing
6618,43923,53069,Anna Boden,Screenplay,Writing
6619,1083381,3688382,Kane Parsons,Director,Directing
6620,1083381,3603502,Will Soodik,Writer,Writing
6621,11439,65434,Robert Harris,Screenplay,Writing
6622,11439,3556,Roman Polanski,Director,Directing
6623,11439,3556,Roman Polanski,Screenplay,Writing
6624,6038,42994,David Dobkin,Director,Directing
6625,6038,18924,Alfred Gough,Screenplay,Writing
6626,6038,18923,Miles Millar,Screenplay,Writing
6627,347375,36602,Peter Berg,Director,Directing
6628,347375,1967619,Lea Carpenter,Screenplay,Writing
6629,37707,5877,Vincenzo Natali,Director,Directing
6630,37707,118360,Antoinette Terry Bryant,Screenplay,Writing
6631,37707,5877,Vincenzo Natali,Screenplay,Writing
6632,37707,23801,Doug Taylor,Screenplay,Writing
6633,369557,45117,John Carney,Writer,Writing
6634,369557,45117,John Carney,Director,Directing
6635,14337,76624,Shane Carruth,Director,Directing
6636,14337,76624,Shane Carruth,Writer,Writing
6637,14001,2127,James Wan,Director,Directing
6638,14001,2128,Leigh Whannell,Writer,Writing
6639,696374,1972687,Mary Pocrnic,Screenplay,Writing
6640,696374,935563,Tosca Musk,Director,Directing
6641,301351,1257827,Max Joseph,Screenplay,Writing
6642,301351,1023389,Meaghan Oppenheimer,Screenplay,Writing
6643,301351,1257827,Max Joseph,Director,Directing
6644,13455,2291,Paul McGuigan,Director,Directing
6645,13455,74527,David Bourla,Writer,Writing
6646,257088,21673,Ericson Core,Director,Directing
6647,257088,13927,Kurt Wimmer,Screenplay,Writing
6648,10376,65314,Giuseppe Tornatore,Director,Directing
6649,10376,65314,Giuseppe Tornatore,Screenplay,Writing
6650,10376,65315,Alessandro Baricco,Screenplay,Writing
6651,10376,65314,Giuseppe Tornatore,Writer,Writing
6652,149509,59291,Alexandre Aja,Director,Directing
6653,149509,1264872,Joe Hill,Writer,Writing
6654,149509,1378767,Keith Bunin,Screenplay,Writing
6655,280217,107446,Phil Lord,Screenplay,Writing
6656,280217,155267,Christopher Miller,Screenplay,Writing
6657,280217,64151,Mike Mitchell,Director,Directing
6658,6972,6201,Baz Luhrmann,Screenplay,Writing
6659,6972,6201,Baz Luhrmann,Director,Directing
6660,6972,3558,Ronald Harwood,Screenplay,Writing
6661,6972,1115006,Richard Flanagan,Screenplay,Writing
6662,6972,1707,Stuart Beattie,Screenplay,Writing
6663,623,8929,Charles Crichton,Director,Directing
6664,623,8930,John Cleese,Screenplay,Writing
6665,1084199,1087245,Drew Hancock,Writer,Writing
6666,1084199,1087245,Drew Hancock,Director,Directing
6667,502416,55789,Tate Taylor,Director,Directing
6668,502416,2364389,Scotty Landes,Writer,Writing
6669,154400,4722,Dennis Lehane,Screenplay,Writing
6670,154400,236859,Michaël R. Roskam,Director,Directing
6671,12556,54050,Mark Waters,Director,Directing
6672,12556,52114,Jon Lucas,Writer,Writing
6673,12556,52115,Scott Moore,Writer,Writing
6674,10139,5216,Gus Van Sant,Director,Directing
6675,10139,123997,Dustin Lance Black,Writer,Writing
6676,1900,1884,Steven Soderbergh,Director,Directing
6677,1900,2945,Stephen Gaghan,Screenplay,Writing
6678,820,1152,Oliver Stone,Screenplay,Writing
6679,820,12130,Zachary Sklar,Screenplay,Writing
6680,820,1152,Oliver Stone,Director,Directing
6681,11451,7312,Angela Robinson,Director,Directing
6682,11451,59413,Robert Ben Garant,Screenplay,Writing
6683,11451,18924,Alfred Gough,Screenplay,Writing
6684,11451,539,Thomas Lennon,Screenplay,Writing
6685,11451,18923,Miles Millar,Screenplay,Writing
6686,11011,13582,Tom S. Parker,Screenplay,Writing
6687,11011,13583,Jim Jennewein,Screenplay,Writing
6688,11011,18281,Donald Petrie,Director,Directing
6689,921,6159,Ron Howard,Director,Directing
6690,921,5575,Akiva Goldsman,Screenplay,Writing
6691,921,14906,Cliff Hollingsworth,Screenplay,Writing
6692,1646,2163,Richard LaGravenese,Screenplay,Writing
6693,1646,2163,Richard LaGravenese,Director,Directing
6694,86825,10099,Park Chan-wook,Director,Directing
6695,86825,3972,Wentworth Miller,Writer,Writing
6696,376866,1227160,Noah Oppenheim,Writer,Writing
6697,376866,225009,Pablo Larraín,Director,Directing
6698,399402,1003245,Donovan Marsh,Director,Directing
6699,399402,55391,Jamie Moss,Screenplay,Writing
